transaction_id,customer_id,merchant_id,amount,payment_method,status,timestamp
T000311,C0279,M0022,32142.98,UPI,SUCCESS,2026-07-18 18:31:07.472816
T000312,C0174,M0008,42601.46,WALLET,SUCCESS,2026-08-22 05:37:18.735869
T000313,C0341,M0030,18349.56,WALLET,FAILED,2026-08-21 21:51:11.904498
T000314,C0041,M0037,8450.96,WALLET,SUCCESS,2026-09-02 23:23:21.310811
T000315,C0032,M0047,9926.56,CARD,SUCCESS,2026-08-09 05:05:58.893130
T000316,C0137,M0010,47576.99,CARD,SUCCESS,2026-06-28 01:56:05.711320
T000317,C0360,M0035,20799.73,CARD,SUCCESS,2026-06-27 05:56:16.590461
T000318,C0222,M0046,47613.23,NET_BANKING,SUCCESS,2026-07-15 02:21:26.220714
T000319,C0202,M0020,20656.5,WALLET,SUCCESS,2026-06-23 03:13:12.301665
T000320,C0322,M0036,5458.26,NET_BANKING,SUCCESS,2026-08-27 19:04:14.118978
T000321,C0144,M0050,24711.07,WALLET,SUCCESS,2026-09-05 08:32:47.006052
T000322,C0450,M0029,3636.11,NET_BANKING,SUCCESS,2026-06-28 12:59:37.387094
T000323,C0457,M0047,1268.36,NET_BANKING,SUCCESS,2026-08-13 18:02:32.917096
T000324,C0036,M0048,33356.85,NET_BANKING,SUCCESS,2026-08-06 22:23:26.128643
T000325,C0162,M0002,13876.21,CARD,SUCCESS,2026-06-18 03:27:35.112308
T000326,C0446,M0012,26615.31,UPI,SUCCESS,2026-07-27 00:55:06.710290
T000327,C0404,M0032,2237.61,WALLET,SUCCESS,2026-08-10 03:17:28.051165
T000328,C0067,M0029,20557.88,WALLET,SUCCESS,2026-08-13 02:23:29.790367
T000329,C0395,M0030,1131.25,CARD,SUCCESS,2026-08-19 02:11:33.745530
T000330,C0036,M0039,27978.45,WALLET,SUCCESS,2026-08-08 02:49:48.874813
T000331,C0160,M0040,27189.87,CARD,SUCCESS,2026-06-19 03:25:34.762816
T000332,C0089,M0048,11678.08,UPI,FAILED,2026-06-13 23:46:47.252534
T000333,C0137,M0037,45334.1,WALLET,FAILED,2026-08-27 03:38:03.927272
T000334,C0217,M0045,29138.59,UPI,FAILED,2026-06-20 01:26:39.718102
T000335,C0061,M0038,15586.09,UPI,FAILED,2026-08-06 14:55:01.579101
T000336,C0375,M0020,13062.42,NET_BANKING,SUCCESS,2026-07-05 17:48:45.988812
T000337,C0119,M0003,32126.28,UPI,SUCCESS,2026-07-07 03:07:49.469516
T000338,C0043,M0008,12595.37,WALLET,SUCCESS,2026-08-17 01:21:46.837157
T000339,C0055,M0013,30194.76,CARD,SUCCESS,2026-06-11 03:10:51.309466
T000340,C0083,M0001,11194.94,CARD,SUCCESS,2026-06-29 19:33:23.310759
T000341,C0049,M0050,2821.07,NET_BANKING,SUCCESS,2026-09-03 18:25:55.232549
T000342,C0215,M0038,46658.86,UPI,SUCCESS,2026-06-11 14:46:10.162147
T000343,C0380,M0045,45731.39,WALLET,SUCCESS,2026-07-09 12:40:32.309802
T000344,C0019,M0008,4559.94,NET_BANKING,SUCCESS,2026-07-13 19:37:30.161717
T000345,C0234,M0010,41845.35,CARD,SUCCESS,2026-06-23 23:27:04.927970
T000346,C0301,M0010,10933.09,UPI,SUCCESS,2026-07-26 16:32:19.623305
T000347,C0397,M0007,26307.71,WALLET,SUCCESS,2026-08-15 12:49:51.588736
T000348,C0011,M0037,44891.79,WALLET,SUCCESS,2026-07-29 10:13:36.432512
T000349,C0312,M0012,39998.32,UPI,SUCCESS,2026-08-01 22:35:11.181539
T000350,C0489,M0046,15337.86,CARD,SUCCESS,2026-06-26 07:48:46.594747
T000351,C0252,M0023,38269.9,UPI,SUCCESS,2026-07-31 03:49:13.961472
T000352,C0272,M0044,1141.84,WALLET,SUCCESS,2026-08-10 13:37:00.222483
T000353,C0459,M0009,13487.66,UPI,SUCCESS,2026-08-26 07:38:08.340942
T000354,C0013,M0039,46658.25,UPI,SUCCESS,2026-07-26 06:52:47.059707
T000355,C0334,M0018,18906.63,NET_BANKING,SUCCESS,2026-06-26 03:24:37.196517
T000356,C0221,M0001,18040.21,UPI,SUCCESS,2026-07-11 01:21:28.146708
T000357,C0025,M0014,29844.39,WALLET,SUCCESS,2026-06-13 18:27:02.067379
T000358,C0068,M0009,26960.64,NET_BANKING,SUCCESS,2026-07-15 22:42:25.139620
T000359,C0118,M0033,31800.96,UPI,FAILED,2026-06-22 18:26:34.647809
T000360,C0463,M0034,11018.57,WALLET,SUCCESS,2026-06-24 03:18:46.985112
T000361,C0291,M0024,42968.01,NET_BANKING,FAILED,2026-07-14 03:43:07.792734
T000362,C0145,M0014,17028.59,WALLET,SUCCESS,2026-08-06 16:24:46.621923
T000363,C0485,M0006,37359.65,CARD,SUCCESS,2026-08-17 02:33:52.790236
T000364,C0290,M0003,23201.57,NET_BANKING,SUCCESS,2026-07-13 14:05:07.000846
T000365,C0241,M0006,27638.8,WALLET,SUCCESS,2026-08-30 03:48:36.371964
T000366,C0388,M0038,48499.67,UPI,SUCCESS,2026-08-01 17:57:57.470991
T000367,C0051,M0029,1580.25,CARD,SUCCESS,2026-08-09 08:44:26.648095
T000368,C0311,M0026,29057.03,WALLET,SUCCESS,2026-08-31 20:48:42.101653
T000369,C0419,M0024,20772.69,NET_BANKING,SUCCESS,2026-07-25 21:38:56.443559
T000370,C0449,M0009,9604.04,NET_BANKING,SUCCESS,2026-08-07 01:02:08.031481
T000371,C0233,M0015,41045.63,WALLET,SUCCESS,2026-07-10 03:42:10.243887
T000372,C0308,M0003,42499.42,CARD,SUCCESS,2026-06-20 04:30:19.638574
T000373,C0011,M0047,37343.07,NET_BANKING,FAILED,2026-06-20 06:25:06.678543
T000374,C0349,M0035,7432.11,CARD,SUCCESS,2026-07-28 06:31:49.202519
T000375,C0480,M0048,15266.02,NET_BANKING,FAILED,2026-07-28 08:38:08.008489
T000376,C0349,M0044,5961.73,NET_BANKING,SUCCESS,2026-06-09 09:22:58.633456
T000377,C0007,M0019,6423.36,WALLET,SUCCESS,2026-07-08 02:34:38.055312
T000378,C0143,M0012,20950.28,CARD,SUCCESS,2026-07-17 04:31:51.319102
T000379,C0009,M0022,42892.17,CARD,SUCCESS,2026-08-29 17:49:24.710498
T000380,C0444,M0018,12509.55,WALLET,SUCCESS,2026-07-09 13:21:25.599216
T000381,C0383,M0027,36896.74,CARD,PENDING,2026-07-24 10:07:09.238073
T000382,C0152,M0024,21102.97,CARD,SUCCESS,2026-06-14 14:19:52.062610
T000383,C0436,M0041,46655.53,UPI,SUCCESS,2026-06-26 08:13:00.493081
T000384,C0284,M0043,33156.42,NET_BANKING,SUCCESS,2026-06-26 19:51:20.373662
T000385,C0402,M0037,26593.74,UPI,SUCCESS,2026-06-30 12:34:34.583274
T000386,C0434,M0039,12810.86,WALLET,PENDING,2026-07-08 03:28:38.411204
T000387,C0467,M0021,24302.79,WALLET,SUCCESS,2026-08-12 01:53:39.975157
T000388,C0006,M0046,44535.44,WALLET,FAILED,2026-07-25 01:33:12.676599
T000389,C0464,M0012,36255.59,UPI,SUCCESS,2026-07-20 22:17:33.439983
T000390,C0180,M0003,4743.72,NET_BANKING,PENDING,2026-07-03 05:06:36.652450
T000391,C0236,M0048,25394.12,NET_BANKING,SUCCESS,2026-07-03 20:02:35.818265
T000392,C0383,M0045,17508.35,WALLET,SUCCESS,2026-08-31 09:32:59.776227
T000393,C0127,M0049,34747.68,UPI,SUCCESS,2026-08-11 21:51:47.687739
T000394,C0362,M0034,22970.05,WALLET,SUCCESS,2026-07-07 06:22:21.971752
T000395,C0168,M0004,45951.25,CARD,SUCCESS,2026-07-16 17:37:45.147818
T000396,C0416,M0023,38810.51,UPI,SUCCESS,2026-07-21 22:53:46.188791
T000397,C0218,M0050,35498.2,NET_BANKING,SUCCESS,2026-08-12 18:52:26.891807
T000398,C0418,M0040,18455.56,CARD,SUCCESS,2026-06-20 11:23:06.824916
T000399,C0299,M0043,22338.58,CARD,SUCCESS,2026-09-04 08:06:21.454585
T000400,C0124,M0044,4171.39,CARD,SUCCESS,2026-07-03 19:19:37.950655
T000401,C0129,M0031,39155.53,WALLET,SUCCESS,2026-08-06 05:01:21.660751
T000402,C0263,M0038,21088.1,CARD,SUCCESS,2026-09-01 16:52:54.311767
T000403,C0304,M0005,46585.44,UPI,SUCCESS,2026-08-24 22:58:13.090914
T000404,C0387,M0036,24383.79,WALLET,SUCCESS,2026-08-11 05:26:10.597381
T000405,C0458,M0038,9110.36,WALLET,SUCCESS,2026-08-03 07:36:01.045856
T000406,C0096,M0010,33984.82,UPI,SUCCESS,2026-08-10 23:39:13.557992
T000407,C0082,M0035,41109.98,NET_BANKING,SUCCESS,2026-08-04 18:55:49.378402
T000408,C0483,M0033,44532.27,CARD,SUCCESS,2026-06-30 20:39:58.488095
T000409,C0004,M0021,15083.45,NET_BANKING,PENDING,2026-07-11 08:30:32.732862
T000410,C0196,M0048,10470.42,WALLET,SUCCESS,2026-07-22 01:22:48.677666
T000411,C0300,M0031,21784.43,WALLET,SUCCESS,2026-06-25 04:14:49.554539
T000412,C0121,M0028,7781.78,UPI,SUCCESS,2026-08-28 09:06:23.881999
T000413,C0443,M0043,31936.55,UPI,SUCCESS,2026-06-11 19:51:50.462336
T000414,C0117,M0013,33305.78,UPI,FAILED,2026-07-09 20:57:36.270640
T000415,C0443,M0036,15843.67,NET_BANKING,SUCCESS,2026-07-31 09:48:24.004993
T000416,C0053,M0017,27113.73,NET_BANKING,SUCCESS,2026-08-16 13:58:17.078217
T000417,C0040,M0049,1538.05,CARD,SUCCESS,2026-08-15 18:11:06.103485
T000418,C0275,M0027,43223.42,UPI,SUCCESS,2026-06-16 10:21:48.919808
T000419,C0241,M0013,12902.34,NET_BANKING,SUCCESS,2026-08-09 06:26:43.550824
T000420,C0117,M0049,48018.17,CARD,SUCCESS,2026-06-12 06:15:03.899353
T000421,C0406,M0031,48402.03,CARD,SUCCESS,2026-07-13 04:38:57.024434
T000422,C0302,M0049,40313.1,NET_BANKING,FAILED,2026-06-28 23:27:08.621921
T000423,C0199,M0035,26565.5,UPI,SUCCESS,2026-08-23 18:57:52.348392
T000424,C0476,M0038,44324.41,WALLET,SUCCESS,2026-06-14 01:40:20.655477
T000425,C0438,M0009,29922.31,CARD,SUCCESS,2026-08-04 20:37:00.912429
T000426,C0094,M0024,20677.28,NET_BANKING,SUCCESS,2026-07-16 14:15:56.594270
T000427,C0055,M0024,4665.39,UPI,SUCCESS,2026-07-14 20:27:04.019778
T000428,C0255,M0027,11517.54,NET_BANKING,SUCCESS,2026-06-17 12:29:13.873522
T000429,C0116,M0013,17847.76,CARD,SUCCESS,2026-06-23 18:31:43.047800
T000430,C0370,M0040,2374.31,UPI,SUCCESS,2026-08-26 13:05:23.617057
T000431,C0291,M0043,20608.95,UPI,SUCCESS,2026-06-21 15:37:33.172769
T000432,C0468,M0044,37679.81,UPI,PENDING,2026-06-27 16:31:40.960877
T000433,C0296,M0011,32955.96,UPI,SUCCESS,2026-08-25 01:28:08.673319
T000434,C0024,M0022,1326.03,CARD,SUCCESS,2026-06-20 04:54:24.712089
T000435,C0061,M0037,11524.65,WALLET,SUCCESS,2026-07-11 14:25:18.529716
T000436,C0185,M0035,17890.93,NET_BANKING,SUCCESS,2026-09-01 01:22:47.509540
T000437,C0308,M0002,34671.26,NET_BANKING,SUCCESS,2026-07-30 13:04:36.766066
T000438,C0292,M0018,28812.43,CARD,SUCCESS,2026-06-16 16:17:17.379135
T000439,C0258,M0026,9345.16,NET_BANKING,SUCCESS,2026-08-21 15:56:27.258692
T000440,C0074,M0007,11669.01,NET_BANKING,SUCCESS,2026-08-11 19:11:49.490892
T000441,C0237,M0032,32016.29,CARD,PENDING,2026-06-24 02:33:16.820259
T000442,C0101,M0007,16172.91,CARD,SUCCESS,2026-06-10 23:56:41.100414
T000443,C0091,M0002,30896.08,UPI,PENDING,2026-08-28 23:53:38.811834
T000444,C0263,M0042,44651.81,CARD,SUCCESS,2026-08-04 00:59:56.300410
T000445,C0353,M0010,49227.11,CARD,FAILED,2026-06-10 17:38:50.288730
T000446,C0270,M0013,17114.15,NET_BANKING,SUCCESS,2026-07-15 08:35:36.337356
T000447,C0228,M0020,5035.6,UPI,SUCCESS,2026-08-10 19:18:56.763139
T000448,C0442,M0045,2868.02,NET_BANKING,FAILED,2026-06-08 22:43:06.832184
T000449,C0477,M0050,37693.59,NET_BANKING,SUCCESS,2026-07-16 09:33:40.032408
T000450,C0233,M0037,9078.79,NET_BANKING,SUCCESS,2026-07-20 05:28:56.663695
T000451,C0472,M0031,46335.87,WALLET,SUCCESS,2026-07-03 08:30:01.717841
T000452,C0006,M0009,44729.96,NET_BANKING,SUCCESS,2026-08-15 15:04:28.473101
T000453,C0446,M0016,35093.94,WALLET,SUCCESS,2026-07-30 01:52:53.775115
T000454,C0010,M0002,37536.03,UPI,FAILED,2026-07-10 00:05:03.377375
T000455,C0393,M0003,19969.59,CARD,SUCCESS,2026-07-17 07:51:12.093021
T000456,C0222,M0027,26853.91,NET_BANKING,SUCCESS,2026-08-01 00:55:39.050494
T000457,C0336,M0017,27271.95,CARD,SUCCESS,2026-08-31 20:30:43.455989
T000458,C0388,M0024,13994.68,NET_BANKING,PENDING,2026-07-10 07:29:45.943518
T000459,C0001,M0046,37145.53,NET_BANKING,FAILED,2026-08-16 00:07:57.651886
T000460,C0455,M0029,36030.3,UPI,SUCCESS,2026-06-23 06:25:32.067061
T000461,C0443,M0003,8511.29,CARD,FAILED,2026-07-06 14:25:14.188407
T000462,C0126,M0025,5250.83,UPI,SUCCESS,2026-08-27 04:57:15.826144
T000463,C0090,M0013,45947.07,UPI,SUCCESS,2026-08-05 06:11:04.367916
T000464,C0016,M0018,20417.14,WALLET,SUCCESS,2026-08-08 22:26:38.599933
T000465,C0368,M0048,28397.25,WALLET,SUCCESS,2026-08-08 09:41:13.905126
T000466,C0209,M0034,46347.06,CARD,SUCCESS,2026-08-15 08:33:47.924050
T000467,C0162,M0013,40535.41,WALLET,FAILED,2026-08-11 11:44:18.545521
T000468,C0348,M0029,37109.52,NET_BANKING,SUCCESS,2026-08-13 07:34:10.137619
T000469,C0099,M0013,20826.11,WALLET,SUCCESS,2026-08-20 14:31:37.500531
T000470,C0478,M0036,41676.66,CARD,SUCCESS,2026-08-03 11:12:59.039584
T000471,C0141,M0019,20151.53,CARD,SUCCESS,2026-08-09 23:52:13.329194
T000472,C0004,M0050,39162.36,NET_BANKING,SUCCESS,2026-06-09 21:53:48.377923
T000473,C0041,M0004,26110.4,UPI,FAILED,2026-07-13 16:37:27.921599
T000474,C0119,M0038,44597.45,WALLET,SUCCESS,2026-07-13 22:44:11.255597
T000475,C0328,M0035,5028.31,NET_BANKING,SUCCESS,2026-06-08 09:32:30.227432
T000476,C0382,M0016,5369.28,NET_BANKING,SUCCESS,2026-08-06 14:10:40.117216
T000477,C0088,M0046,39864.29,CARD,SUCCESS,2026-08-05 23:35:16.966516
T000478,C0140,M0030,28918.61,NET_BANKING,SUCCESS,2026-07-02 02:30:19.913396
T000479,C0273,M0010,1063.96,NET_BANKING,SUCCESS,2026-07-13 03:59:41.333457
T000480,C0402,M0035,42572.26,WALLET,SUCCESS,2026-07-04 22:16:51.103708
T000481,C0216,M0004,29037.57,CARD,SUCCESS,2026-06-30 04:27:53.486687
T000482,C0498,M0018,4501.78,WALLET,SUCCESS,2026-08-10 14:28:39.828564
T000483,C0180,M0008,12313.32,UPI,SUCCESS,2026-07-04 07:59:24.956068
T000484,C0009,M0032,29820.97,WALLET,SUCCESS,2026-07-02 22:31:50.668611
T000485,C0113,M0040,32093.25,CARD,SUCCESS,2026-07-04 01:48:23.443988
T000486,C0344,M0048,46313.04,UPI,SUCCESS,2026-07-25 00:56:42.340524
T000487,C0454,M0023,38395.75,UPI,FAILED,2026-08-30 15:48:20.948841
T000488,C0173,M0037,9004.92,CARD,SUCCESS,2026-07-03 10:02:54.084513
T000489,C0094,M0038,9742.62,CARD,FAILED,2026-08-01 06:44:31.617682
T000490,C0122,M0049,9691.01,NET_BANKING,FAILED,2026-07-31 05:51:40.774283
T000491,C0060,M0038,10143.74,UPI,SUCCESS,2026-08-18 04:42:20.512860
T000492,C0489,M0015,42750.64,WALLET,SUCCESS,2026-07-26 09:47:32.771957
T000493,C0003,M0024,27940.67,UPI,SUCCESS,2026-07-12 03:43:46.985093
T000494,C0320,M0036,44278.39,NET_BANKING,SUCCESS,2026-07-27 12:40:27.385520
T000495,C0220,M0002,43331.4,UPI,SUCCESS,2026-08-08 16:11:01.167413
T000496,C0319,M0016,21231.72,NET_BANKING,SUCCESS,2026-07-11 13:19:22.167851
T000497,C0207,M0047,16963.58,NET_BANKING,FAILED,2026-06-21 13:52:10.960645
T000498,C0320,M0028,19648.79,WALLET,SUCCESS,2026-07-04 14:28:27.628854
T000499,C0010,M0033,33813.18,UPI,SUCCESS,2026-08-09 17:32:36.982414
T000500,C0177,M0027,40859.13,NET_BANKING,SUCCESS,2026-07-11 09:20:27.246631
T000501,C0310,M0018,1916.59,NET_BANKING,SUCCESS,2026-06-19 08:26:24.189610
T000502,C0017,M0025,11979.72,CARD,SUCCESS,2026-09-04 11:26:58.640908
T000503,C0431,M0032,11890.04,CARD,SUCCESS,2026-08-11 23:09:50.977285
T000504,C0038,M0023,7133.54,UPI,SUCCESS,2026-07-24 18:57:06.119961
T000505,C0105,M0027,19062.17,UPI,SUCCESS,2026-09-01 07:25:28.435343
T000506,C0216,M0045,35922.86,CARD,SUCCESS,2026-08-06 09:01:54.522051
T000507,C0409,M0025,40996.55,NET_BANKING,SUCCESS,2026-08-18 03:53:38.611763
T000508,C0403,M0041,23378.93,WALLET,PENDING,2026-06-30 15:15:21.132421
T000509,C0476,M0004,23755.15,UPI,SUCCESS,2026-06-15 09:45:57.095026
T000510,C0230,M0036,42661.23,NET_BANKING,SUCCESS,2026-08-04 23:12:18.304938
T000511,C0303,M0033,2920.05,CARD,SUCCESS,2026-08-12 09:39:56.481585
T000512,C0354,M0048,29291.33,CARD,SUCCESS,2026-09-02 10:09:11.364970
T000513,C0189,M0002,12550.64,WALLET,SUCCESS,2026-07-19 23:25:22.193467
T000514,C0148,M0007,18176.27,UPI,FAILED,2026-06-09 14:41:14.977318
T000515,C0400,M0037,21012.28,UPI,SUCCESS,2026-08-08 22:03:18.361622
T000516,C0095,M0029,31164.9,NET_BANKING,FAILED,2026-06-21 13:50:03.692111
T000517,C0268,M0025,10628.05,NET_BANKING,FAILED,2026-06-12 20:12:48.874681
T000518,C0204,M0006,4259.05,WALLET,SUCCESS,2026-07-01 03:31:13.336390
T000519,C0125,M0035,33635.48,WALLET,SUCCESS,2026-09-04 18:57:41.670763
T000520,C0209,M0044,33598.1,WALLET,SUCCESS,2026-07-14 11:29:05.784785
T000521,C0043,M0013,27136.09,NET_BANKING,SUCCESS,2026-07-21 07:54:58.558848
T000522,C0340,M0014,20653.75,UPI,SUCCESS,2026-08-28 21:38:09.620239
T000523,C0189,M0015,18027.85,CARD,SUCCESS,2026-06-17 10:17:40.849343
T000524,C0260,M0021,25674.35,WALLET,SUCCESS,2026-07-10 04:59:00.299568
T000525,C0383,M0002,46895.97,WALLET,FAILED,2026-07-23 01:21:57.465686
T000526,C0248,M0041,27650.09,UPI,SUCCESS,2026-06-17 18:00:37.346518
T000527,C0346,M0029,28381.77,WALLET,SUCCESS,2026-08-03 06:06:39.915660
T000528,C0311,M0003,32308.74,NET_BANKING,SUCCESS,2026-07-09 22:04:02.111855
T000529,C0494,M0018,45919.86,CARD,SUCCESS,2026-06-28 07:09:18.930270
T000530,C0210,M0042,20649.42,UPI,SUCCESS,2026-09-02 07:51:19.545425
T000531,C0396,M0002,48315.19,CARD,FAILED,2026-06-17 06:07:42.965438
T000532,C0489,M0029,44441.32,CARD,SUCCESS,2026-08-25 23:14:50.148874
T000533,C0443,M0044,37101.35,UPI,SUCCESS,2026-07-26 05:22:40.108086
T000534,C0260,M0022,41272.65,WALLET,SUCCESS,2026-07-05 02:54:38.631691
T000535,C0108,M0031,16782.44,UPI,SUCCESS,2026-07-04 21:33:00.475469
T000536,C0190,M0016,36298.13,WALLET,SUCCESS,2026-07-15 03:31:28.986698
T000537,C0168,M0040,35108.24,CARD,SUCCESS,2026-08-15 15:07:41.087732
T000538,C0046,M0040,8789.1,CARD,SUCCESS,2026-06-16 12:59:20.627473
T000539,C0220,M0007,6215.46,NET_BANKING,PENDING,2026-06-22 00:20:29.678349
T000540,C0222,M0047,10425.45,UPI,SUCCESS,2026-08-23 01:19:43.088706
T000541,C0228,M0046,22753.23,NET_BANKING,SUCCESS,2026-07-21 03:04:17.540954
T000542,C0222,M0020,27187.04,WALLET,SUCCESS,2026-08-11 13:08:28.317379
T000543,C0290,M0047,38509.93,NET_BANKING,SUCCESS,2026-08-24 02:00:54.628216
T000544,C0471,M0047,41742.06,CARD,SUCCESS,2026-08-27 01:02:44.328051
T000545,C0214,M0038,48498.08,CARD,SUCCESS,2026-06-25 16:43:45.291987
T000546,C0063,M0007,21358.29,WALLET,SUCCESS,2026-07-24 22:55:40.564530
T000547,C0076,M0034,28734.22,UPI,SUCCESS,2026-08-19 20:43:04.489893
T000548,C0169,M0035,45310.95,WALLET,SUCCESS,2026-08-05 10:07:56.908571
T000549,C0241,M0005,4875.07,WALLET,SUCCESS,2026-08-09 05:04:15.642656
T000550,C0198,M0031,45942.57,CARD,SUCCESS,2026-07-12 09:50:56.521527
T000551,C0093,M0009,25994.41,WALLET,PENDING,2026-07-08 19:02:58.658275
T000552,C0010,M0032,18551.69,NET_BANKING,SUCCESS,2026-06-24 15:55:00.742074
T000553,C0490,M0039,4656.13,NET_BANKING,SUCCESS,2026-06-24 07:27:36.876760
T000554,C0284,M0046,8498.07,NET_BANKING,FAILED,2026-06-22 20:54:25.567426
T000555,C0375,M0037,182.72,WALLET,SUCCESS,2026-08-18 01:16:03.704031
T000556,C0401,M0009,43980.02,NET_BANKING,SUCCESS,2026-06-13 14:46:50.804361
T000557,C0276,M0022,24023.03,UPI,SUCCESS,2026-06-20 08:56:58.151570
T000558,C0300,M0034,24384.34,NET_BANKING,SUCCESS,2026-06-25 12:48:13.929139
T000559,C0111,M0037,48078.09,CARD,SUCCESS,2026-06-08 18:34:42.135428
T000560,C0245,M0019,32499.35,CARD,SUCCESS,2026-08-18 14:59:01.182366
T000561,C0012,M0035,20227.71,UPI,SUCCESS,2026-08-21 15:22:19.222624
T000562,C0357,M0018,29275.8,UPI,SUCCESS,2026-07-03 09:24:14.999259
T000563,C0074,M0024,23274.14,CARD,SUCCESS,2026-07-23 14:10:49.923231
T000564,C0290,M0011,37995.89,UPI,SUCCESS,2026-07-08 04:46:01.960745
T000565,C0462,M0043,41648.83,CARD,SUCCESS,2026-08-28 05:17:49.292525
T000566,C0171,M0003,11022.42,UPI,SUCCESS,2026-06-09 07:16:15.939102
T000567,C0276,M0017,26192.93,UPI,SUCCESS,2026-06-16 10:42:02.864517
T000568,C0336,M0017,25746.13,NET_BANKING,SUCCESS,2026-06-12 08:12:30.210265
T000569,C0023,M0030,23719.74,NET_BANKING,SUCCESS,2026-07-31 01:20:15.254296
T000570,C0456,M0041,25501.28,NET_BANKING,SUCCESS,2026-08-31 01:56:37.209313
T000571,C0361,M0018,4772.52,WALLET,FAILED,2026-07-19 04:48:13.874500
T000572,C0077,M0032,41164.89,CARD,SUCCESS,2026-06-21 01:59:15.024269
T000573,C0165,M0016,20418.97,UPI,PENDING,2026-06-27 14:04:57.605829
T000574,C0396,M0045,13353.32,CARD,SUCCESS,2026-07-11 04:15:11.553667
T000575,C0408,M0047,13455.79,CARD,SUCCESS,2026-08-23 15:20:29.448529
T000576,C0210,M0037,12629.81,UPI,SUCCESS,2026-08-24 22:51:55.381126
T000577,C0020,M0026,10093.02,WALLET,SUCCESS,2026-09-05 07:25:57.760347
T000578,C0383,M0011,22707.52,CARD,PENDING,2026-06-24 12:37:38.087504
T000579,C0166,M0006,31795.74,NET_BANKING,SUCCESS,2026-08-26 06:03:34.318932
T000580,C0369,M0029,13742.55,CARD,SUCCESS,2026-07-25 06:21:01.674282
T000581,C0430,M0033,48619.54,CARD,SUCCESS,2026-08-20 07:13:21.362145
T000582,C0248,M0035,39120.96,WALLET,FAILED,2026-06-12 03:23:50.348035
T000583,C0078,M0013,15051.15,WALLET,PENDING,2026-06-15 22:17:03.608252
T000584,C0115,M0022,44086.9,CARD,SUCCESS,2026-08-13 14:01:05.224513
T000585,C0148,M0042,2488.09,UPI,SUCCESS,2026-08-13 22:20:59.730185
T000586,C0256,M0040,34242.19,UPI,SUCCESS,2026-08-23 03:21:10.284816
T000587,C0144,M0022,4226.82,UPI,SUCCESS,2026-06-15 17:06:15.926841
T000588,C0052,M0028,8677.26,WALLET,SUCCESS,2026-07-14 11:18:59.400582
T000589,C0018,M0012,25254.66,WALLET,SUCCESS,2026-06-28 10:01:53.923952
T000590,C0198,M0027,18208.79,WALLET,PENDING,2026-08-04 16:28:18.816691
T000591,C0047,M0030,40968.36,UPI,SUCCESS,2026-07-05 00:27:00.083502
T000592,C0061,M0050,14035.84,WALLET,FAILED,2026-07-16 04:50:37.411614
T000593,C0188,M0003,42220.79,WALLET,SUCCESS,2026-07-12 22:41:58.936802
T000594,C0154,M0046,45473.21,UPI,FAILED,2026-08-24 04:33:52.686675
T000595,C0080,M0029,16407.65,NET_BANKING,SUCCESS,2026-06-24 21:49:38.906631
T000596,C0417,M0042,33017.37,NET_BANKING,FAILED,2026-06-29 13:46:32.435017
T000597,C0130,M0045,35743.27,UPI,SUCCESS,2026-06-21 12:33:04.060003
T000598,C0125,M0033,1714.27,WALLET,SUCCESS,2026-06-29 03:47:41.801721
T000599,C0404,M0042,44266.86,UPI,SUCCESS,2026-06-23 10:56:11.825261
T000600,C0412,M0043,30929.05,NET_BANKING,SUCCESS,2026-07-30 15:27:55.454512
T000601,C0102,M0030,20751.95,WALLET,SUCCESS,2026-06-22 23:09:41.611652
T000602,C0094,M0006,26472.95,UPI,SUCCESS,2026-09-01 00:14:12.415568
T000603,C0205,M0003,41903.43,WALLET,SUCCESS,2026-06-15 13:59:18.329852
T000604,C0444,M0019,19736.72,CARD,FAILED,2026-08-08 19:47:00.265940
T000605,C0471,M0044,25844.4,NET_BANKING,FAILED,2026-09-05 14:04:26.018075
T000606,C0079,M0012,29002.87,NET_BANKING,PENDING,2026-07-22 11:12:35.709102
T000607,C0226,M0031,23628.24,WALLET,SUCCESS,2026-07-24 10:22:41.432891
T000608,C0387,M0020,39205.6,WALLET,SUCCESS,2026-06-23 00:48:28.904655
T000609,C0238,M0034,35315.68,NET_BANKING,FAILED,2026-06-20 20:50:45.686889
T000610,C0114,M0031,47150.55,UPI,FAILED,2026-08-09 11:41:18.651293
T000611,C0087,M0047,24265.9,UPI,SUCCESS,2026-08-12 17:55:26.241213
T000612,C0398,M0035,31156.25,UPI,SUCCESS,2026-06-27 23:44:20.886107
T000613,C0464,M0037,14310.34,CARD,SUCCESS,2026-07-18 00:57:53.756938
T000614,C0366,M0008,46571.08,NET_BANKING,SUCCESS,2026-08-31 13:36:02.801896
T000615,C0420,M0017,41908.09,CARD,SUCCESS,2026-06-25 23:35:09.235182
T000616,C0266,M0034,27248.77,UPI,SUCCESS,2026-06-11 07:02:15.755999
T000617,C0370,M0015,48258.86,UPI,SUCCESS,2026-06-23 11:56:06.659160
T000618,C0429,M0003,42496.57,WALLET,PENDING,2026-06-25 05:32:53.621601
T000619,C0208,M0015,27754.21,NET_BANKING,SUCCESS,2026-08-04 19:42:59.379533
T000620,C0015,M0012,41544.22,UPI,SUCCESS,2026-08-08 20:35:00.501387
T000621,C0231,M0022,19765.92,UPI,PENDING,2026-07-28 06:01:02.249452
